Name,R_1,R_2,RRR_1,RRR_2
A29L1,3.2799999999999474,1.83,68.32892020652831,94.71351328593303
A29L2,3.1400000000000006,3.1400000000000006,70.26040277030548,70.26040277030548
A29L3,3.25,1.8299999999999998,68.22162291037226,94.32351566615597
A29L4,1.8,1.93,95.65008800371686,91.38914903100921
A29L5,3.1,1.8299999999999998,70.752888773442,94.32351566615597
A29L6,2.9799999999999986,2.4300000000000006,71.9167377486337,79.89986949478443
A29L7,3.2799999999999994,3.2600000000000016,67.87449965452625,67.7519122227926
A29L8,3.27,3.0900000000000003,66.66732040398628,70.87720413274648
A29R1,3.25,1.92,68.09926754352253,92.00434744749462
A29R2,3.0900000000000283,3.2400000000000126,70.74825409990856,67.99534303947361
A29R3,2.6828175538650796,2.6828175538650796,75.0,75.0
A29R4,3.310000141193014,1.93,67.19212096326802,91.38914903100921
A29R5,2.4300000000000015,2.4300000000000015,79.91564766114065,79.91564766114065
A29R6,1.7300000000000002,3.16,97.7700238334445,69.84073116587685
A29R7,2.4300000000000015,2.4799999999999818,79.91564766114065,79.08549669352671
A29R8,2.400000000000003,3.19,80.40070272144557,69.08204078566787
A30L1,2.4300000000000015,2.480000000000015,79.91564766114065,79.11108700795295
A30L2,1.77,3.320000000000004,96.78539546647139,66.96853432549321
A30L3,3.6000000000000005,3.3100000000000125,60.43712854708486,66.6210185838169
A30L4,1.6999999999999997,1.8499999999999999,101.106504622535,94.10394295985523
A30L5,3.289999999999999,3.15,68.13512170581375,69.97010621488656
A30L6,1.82,3.16,94.98000661467277,69.84073116587685
A30L7,1.67,1.8499999999999999,100.31451566000446,94.10394295985523
A30L8,3.390000000000002,3.390000000000002,67.570380167343,67.570380167343
A30R1,1.6999999999999997,1.6999999999999997,101.106504622535,101.106504622535
A30R2,3.1600000000000006,3.3100000000000125,69.74295839809092,66.6210185838169
A30R3,3.320000000000004,2.9199999999999995,66.96853432549321,72.91920684067088
A30R4,2.6828175538650796,2.6828175538650796,75.0,75.0
A30R5,3.7,2.480000000000015,54.73594914052305,79.11108700795295
A30R6,3.2099999999999995,2.4300000000000015,68.37476174248951,79.91564766114065
A30R7,1.93,1.93,91.38914903100921,91.38914903100921
A30R8,1.82,3.16,94.98000661467277,69.84073116587685
A31L1,1.82,3.16,94.98000661467277,69.84073116587685
A31L2,2.6828175538650796,2.6828175538650796,75.0,75.0
A31L3,3.0900000000000283,1.96,70.74825409990856,90.45027015692106
A31L4,2.5000000000000004,2.4799999999999818,78.7897683364081,79.08549669352671
A31L5,2.45000000000002,1.92,79.61488134911514,92.00434744749462
A31L6,3.03,3.25,71.53341464630975,68.22162291037226
A31L7,1.8,1.8,95.65008800371686,95.65008800371686
A31L8,3.4599999999999995,3.21,61.141317629472105,68.07622572204467
A31R1,3.2799999999999474,3.2799999999999474,68.32892020652831,68.32892020652831
A31R2,3.0900000000000283,1.96,70.74825409990856,90.45027015692106
A31R3,3.1799999999999997,2.9199999999999995,69.35436078096502,72.91920684067088
A31R4,1.7300000000000002,3.7,97.7700238334445,54.73594914052305
A31R5,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274
A31R6,3.2099999999999995,3.2799999999999994,68.37476174248951,67.87449965452625
A31R7,3.2200000000000015,3.21,69.30246088141651,68.07622572204467
A31R8,2.4300000000000015,2.4300000000000006,79.91564766114065,79.89986949478443
A32L1,2.4300000000000006,3.16,79.89986949478443,69.84073116587685
A32L2,3.320000000000004,3.1599999999999997,66.96853432549321,70.07018630242422
A32L3,3.289999999999999,1.83,68.13512170581375,94.71351328593303
A32L4,3.0800000000000005,2.4300000000000015,70.76365748864274,79.91564766114065
A32L5,2.529999999999997,3.1300000000000003,78.31400167043277,70.35344691681026
A32L6,3.310000141193014,2.9899999999999993,67.19212096326802,72.05491275077262
A32L7,3.1400000000000006,3.0900000000000003,70.26040277030548,70.87720413274648
A32L8,3.25,3.21,68.09926754352253,68.07622572204467
A32R1,2.4299999999999997,2.450000000000002,79.9134887858741,79.59764615112702
A32R2,3.27,3.310000141193014,66.66732040398628,67.19212096326802
A32R3,3.1799999999999997,3.1799999999999997,69.35436078096502,69.35436078096502
A32R4,3.11,2.5,70.2908110941323,78.792057073657
A32R5,3.2400000000000007,3.2200000000000015,67.59410659048159,69.30246088141651
A32R6,3.310000141193014,3.2600000000000016,67.19212096326802,67.7519122227926
A32R7,3.32,3.32,67.66559710105976,66.69622311711481
A32R8,2.4300000000000006,2.480000000000015,79.89986949478443,79.11108700795295
A33L1,2.4300000000000015,2.480000000000015,79.91564766114065,79.11108700795295
A33L2,3.1400000000000006,3.1400000000000006,70.26040277030548,70.26040277030548
A33L3,3.400000000000001,3.3100000000000125,65.45791952580721,66.6210185838169
A33L4,2.4299999999999997,1.68,79.9134887858741,100.45740439836791
A33L5,1.8,1.7699999999999998,95.65008800371686,97.37175994946976
A33L6,2.9799999999999986,3.21,71.9167377486337,68.07622572204467
A33L7,1.8,1.93,95.65008800371686,91.38914903100921
A33L8,2.6828175538650796,2.6828175538650796,75.0,75.0
A33R1,3.2799999999999474,3.2799999999999474,68.32892020652831,68.32892020652831
A33R2,2.9899999999999993,1.96,72.05491275077262,90.45027015692106
A33R3,3.25,2.9199999999999995,68.09926754352253,72.91920684067088
A33R4,3.2099999999999995,2.45000000000002,68.37476174248951,79.61488134911514
A33R5,1.8299999999999998,1.81,94.71508838982798,95.8748204483924
A33R6,3.2099999999999995,1.83,68.37476174248951,94.71351328593303
A33R7,3.08,3.3000000000097947,70.92620638880226,67.44303788811109
A33R8,3.25,1.75,68.09926754352253,97.93687798968394
A34L1,1.7300000000000002,2.480000000000015,97.7700238334445,79.11108700795295
A34L2,1.6999999999999997,3.02,101.106504622535,71.69505965461342
A34L3,3.6000000000000005,2.9899999999999993,60.43712854708486,72.05491275077262
A34L4,1.8499999999999999,1.68,94.10394295985523,100.45740439836791
A34L5,1.92,1.68,92.00434744749462,100.45740439836791
A34L6,3.27,3.2600000000000016,66.66732040398628,67.7519122227926
A34L7,3.2099999999999995,3.16,68.37476174248951,69.84073116587685
A34L8,3.27,3.3100000000000125,66.66732040398628,66.6210185838169
A34R1,2.45,1.6999999999999997,79.59538110746324,101.106504622535
A34R2,1.8299999999999998,3.3000000000097947,94.32351566615597,67.44303788811109
A34R3,2.4800000000000004,2.5000000000000004,79.10202191429511,78.7897683364081
A34R4,3.0200000000000027,1.8299999999999998,71.68679046426837,94.32351566615597
A34R5,3.2400000000000007,1.8100000000000003,67.59410659048159,95.95614563437317
A34R6,2.01,1.8,90.1826216302873,95.65008800371686
A34R7,3.3000000000097947,3.1400000000000006,67.44303788811109,70.26040277030548
A34R8,1.7300000000000002,3.19,97.7700238334445,69.08204078566787
A8L1,1.77,1.9499999999999997,96.78539546647139,91.06495839468394
A8L2,3.1799999999999997,3.21,69.35436078096502,68.07622572204467
A8L3,1.7499999999999998,3.0200000000000027,99.6289270513348,71.68679046426837
A8L4,3.1799999999742785,3.210000000000001,69.74655266092758,68.73171710454288
A8L5,3.0200000000000027,1.8299999999999998,71.68679046426837,94.32351566615597
A8L6,1.67,2.480000000000015,100.31451566000446,79.11108700795295
A8L7,1.7899999999999998,2.480000000000015,96.14625244938793,79.11108700795295
A8L8,2.4300000000000015,2.4799999999999818,79.91564766114065,79.08549669352671
A8R1,1.8,1.8499999999999999,95.65008800371686,94.10394295985523
A8R2,3.0900000000000003,3.2600000000000016,70.87720413274648,67.7519122227926
A8R3,3.1599999999999997,3.1599999999999997,70.07018630242422,70.07018630242422
A8R4,3.11,2.5,70.2908110941323,78.792057073657
A8R5,3.6000000000000005,3.2400000000000007,60.43712854708486,67.59410659048159
A8R6,1.67,1.8499999999999999,100.31451566000446,94.10394295985523
A8R7,1.74,3.32,97.96870463516547,66.69622311711481
A8R8,2.9799999999999986,3.2200000000000015,71.9167377486337,69.30246088141651
A9L1,3.0900000000000283,1.7499999999999998,70.74825409990856,99.6289270513348
A9L2,3.7,3.02,54.73594914052305,71.69505965461342
A9L3,1.96,3.1200000000000006,90.45027015692106,70.36876554941088
A9L4,2.4800000000000004,2.5000000000000004,79.10202191429511,78.7897683364081
A9L5,3.0900000000000283,3.210000000000001,70.74825409990856,68.73171710454288
A9L6,2.01,3.03,90.1826216302873,71.53341464630975
A9L7,3.1400000000000006,1.7499999999999998,70.26040277030548,99.6289270513348
A9L8,2.4300000000000015,2.4300000000000015,79.91564766114065,79.91564766114065
A9R1,1.75,1.8499999999999999,97.93687798968394,94.10394295985523
A9R2,3.209999999999757,3.02,67.60486835724907,71.69505965461342
A9R3,3.1799999999742785,1.74,69.74655266092758,97.96870463516547
A9R4,3.0200000000000027,3.02,71.68679046426837,71.69505965461342
A9R5,3.2400000000000007,3.1799999999742785,67.59410659048159,69.74655266092758
A9R6,3.2799999999999994,3.2600000000000016,67.87449965452625,67.7519122227926
A9R7,3.25,3.21,68.22162291037226,68.07622572204467
A9R8,2.400000000000003,3.3100000000000125,80.40070272144557,66.6210185838169
B10L1,1.75,1.81,97.93687798968394,95.8748204483924
B10L2,3.27,2.9899999999999998,66.66732040398628,71.7970833568226
B10L3,1.7499999999999998,3.0200000000000027,99.6289270513348,71.68679046426837
B10L4,3.1799999999742785,3.08,69.74655266092758,70.92620638880226
B10L5,3.1,3.1,70.752888773442,70.752888773442
B10L6,3.7,3.2400000000000007,54.73594914052305,66.94333085452014
B10L7,3.1400000000000006,1.93,70.26040277030548,91.38914903100921
B10L8,1.74,3.21,97.96870463516547,68.07622572204467
B10R1,2.3500000000000063,2.400000000000002,81.26569022666702,80.42197475066784
B10R2,3.2400000000000126,3.3000000000000025,67.99534303947361,67.81747258741485
B10R3,3.1799999999742785,3.1799999999742785,69.74655266092758,69.74655266092758
B10R4,2.400000000000003,3.6000000000000005,80.40070272144557,60.43712854708486
B10R5,3.32,1.93,66.69622311711481,91.38914903100921
B10R6,3.2099999999999995,3.11,68.37476174248951,70.2908110941323
B10R7,1.8299999999999998,2.4799999999999818,94.71508838982798,79.08549669352671
B10R8,3.1,1.8299999999999998,70.752888773442,94.32351566615597
B11L1,1.74,3.2200000000000015,97.96870463516547,69.30246088141651
B11L2,3.2400000000000007,1.92,67.59410659048159,92.00434744749462
B11L3,3.2400000000000007,3.3100000000000125,66.94333085452014,66.6210185838169
B11L4,1.92,1.74,92.00434744749462,97.96870463516547
B11L5,1.77,1.8499999999999999,96.78539546647139,94.10394295985523
B11L6,1.82,1.7699999999999998,94.98000661467277,97.37175994946976
B11L7,1.7899999999999998,1.93,96.14625244938793,91.38914903100921
B11L8,3.1799999999742785,3.08,69.74655266092758,70.92620638880226
B11R1,1.82,3.2400000000000007,94.98000661467277,67.59410659048159
B11R2,1.8299999999999998,3.3000000000097947,94.32351566615597,67.44303788811109
B11R3,1.71,1.68,99.29508583041603,100.45740439836791
B11R4,3.1,3.1,70.752888773442,70.752888773442
B11R5,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274
B11R6,3.2099999999999995,3.15,68.37476174248951,69.97010621488656
B11R7,3.11,3.3000000000097947,70.2908110941323,67.44303788811109
B11R8,1.74,3.2200000000000015,97.96870463516547,69.30246088141651
B12L1,3.1400000000000006,3.15,70.26040277030548,69.97010621488656
B12L2,3.27,1.77,66.66732040398628,96.78539546647139
B12L3,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274
B12L4,3.0800000000000005,3.03,70.76365748864274,71.53341464630975
B12L5,3.0800000000000005,3.6000000000000005,70.76365748864274,60.43712854708486
B12L6,3.7,3.08,54.73594914052305,70.92620638880226
B12L7,3.1400000000000006,3.2600000000000016,70.26040277030548,67.7519122227926
B12L8,1.93,3.32,91.38914903100921,66.69622311711481
B12R1,3.2799999999999474,3.2799999999999474,68.32892020652831,68.32892020652831
B12R2,3.209999999999757,3.7,67.60486835724907,54.73594914052305
B12R3,2.4300000000000015,2.480000000000015,79.91564766114065,79.11108700795295
B12R4,3.1,3.02,70.752888773442,71.69505965461342
B12R5,1.8,1.9499999999999997,95.65008800371686,91.06495839468394
B12R6,1.7699999999999998,1.81,97.37175994946976,95.8748204483924
B12R7,3.0100000000000118,3.209999999999757,71.77217049437834,67.60486835724907
B12R8,1.75,1.81,97.93687798968394,95.8748204483924
B13L1,2.9799999999999986,3.310000141193014,71.9167377486337,67.19212096326802
B13L2,1.77,1.92,96.78539546647139,92.00434744749462
B13L3,3.03,3.6000000000000005,71.53341464630975,60.43712854708486
B13L4,3.25,3.1400000000000006,68.22162291037226,70.26040277030548
B13L5,1.7400000000000002,3.32,97.96677628651337,67.66559710105976
B13L6,2.400000000000003,3.08,80.40070272144557,70.92620638880226
B13L7,3.2799999999999994,3.15,67.87449965452625,69.97010621488656
B13L8,3.2400000000000007,3.21,67.59410659048159,68.07622572204467
B13R1,1.67,1.67,100.31451566000446,100.31451566000446
B13R2,3.25,3.7,68.09926754352253,54.73594914052305
B13R3,3.0900000000000283,3.210000000000001,70.74825409990856,68.73171710454288
B13R4,3.1400000000000006,3.15,70.26040277030548,69.97010621488656
B13R5,2.400000000000003,3.1300000000000003,80.40070272144557,70.35344691681026
B13R6,3.1600000000000006,3.1600000000000006,69.74295839809092,69.74295839809092
B13R7,3.32,3.0800000000000005,66.69622311711481,70.76365748864274
B13R8,2.400000000000003,3.6000000000000005,80.40070272144557,60.43712854708486
B14L1,3.1400000000000006,3.16,70.26040277030548,69.84073116587685
B14L2,3.27,1.7300000000000002,66.66732040398628,97.7700238334445
B14L3,3.2400000000000126,3.7,67.99534303947361,54.73594914052305
B14L4,3.25,3.6000000000000005,68.22162291037226,60.43712854708486
B14L5,3.1,3.15,70.752888773442,69.97010621488656
B14L6,3.2400000000000007,1.8100000000000003,67.59410659048159,95.95614563437317
B14L7,1.83,2.01,94.71351328593303,90.1826216302873
B14L8,3.11,3.21,70.2908110941323,68.07622572204467
B14R1,3.1599999999999997,1.75,70.07018630242422,96.83501939690875
B14R2,2.3500000000000063,3.02,81.26569022666702,71.69505965461342
B14R3,1.75,2.5000000000000004,97.93687798968394,78.7897683364081
B14R4,2.529999999999997,3.1300000000000003,78.31400167043277,70.35344691681026
B14R5,3.2400000000000007,3.400000000000001,67.59410659048159,65.45791952580721
B14R6,1.7899999999999998,2.480000000000015,96.14625244938793,79.11108700795295
B14R7,3.2200000000000015,3.2200000000000015,69.30246088141651,69.30246088141651
B14R8,1.74,3.2200000000000015,97.96870463516547,69.30246088141651
B15L1,3.2600000000000016,3.15,67.7519122227926,69.97010621488656
B15L2,2.9199999999999995,1.75,72.91920684067088,96.83501939690875
B15L3,3.2400000000000126,3.7,67.99534303947361,54.73594914052305
B15L4,3.03,2.4300000000000006,71.53341464630975,79.89986949478443
B15L5,3.0900000000000283,3.2400000000000126,70.74825409990856,67.99534303947361
B15L6,3.3000000000000025,1.7699999999999998,67.81747258741485,97.37175994946976
B15L7,1.8299999999999998,1.74,94.71508838982798,97.96870463516547
B15L8,3.27,3.1799999999742785,66.66732040398628,69.74655266092758
B15R1,1.77,2.9899999999999993,96.78539546647139,72.05491275077262
B15R2,3.209999999999757,3.2600000000000016,67.60486835724907,67.7519122227926
B15R3,3.25,3.25,68.22162291037226,68.22162291037226
B15R4,3.0900000000000283,3.27,70.74825409990856,66.66732040398628
B15R5,3.03,3.25,71.53341464630975,68.22162291037226
B15R6,1.7899999999999998,1.81,96.14625244938793,95.8748204483924
B15R7,3.25,3.3000000000097947,68.22162291037226,67.44303788811109
B15R8,3.19,3.16,69.08204078566787,69.84073116587685
B16L1,1.7300000000000002,3.16,97.7700238334445,69.84073116587685
B16L2,3.1599999999999997,1.75,70.07018630242422,96.83501939690875
B16L3,2.01,3.4599999999999995,90.1826216302873,61.141317629472105
B16L4,2.5,3.2400000000000126,78.792057073657,67.99534303947361
B16L5,3.289999999999999,1.8299999999999998,68.13512170581375,94.32351566615597
B16L6,3.310000141193014,3.2600000000000016,67.19212096326802,67.7519122227926
B16L7,1.75,1.96,97.93687798968394,90.45027015692106
B16L8,2.4000000000000004,2.4300000000000015,80.39860414416525,79.91564766114065
B16R1,3.1799999999999997,1.75,69.35436078096502,96.83501939690875
B16R2,2.6828175538650796,2.6828175538650796,75.0,75.0
B16R3,1.81,1.68,95.8748204483924,100.45740439836791
B16R4,1.71,1.68,99.29508583041603,100.45740439836791
B16R5,3.27,3.27,66.66732040398628,66.66732040398628
B16R6,3.2099999999999995,3.1200000000000006,68.37476174248951,70.36876554941088
B16R7,3.27,3.3100000000000125,66.66732040398628,66.6210185838169
B16R8,2.400000000000003,3.19,80.40070272144557,69.08204078566787
B17L1,1.75,3.7,96.83501939690875,54.73594914052305
B17L2,3.27,1.6999999999999997,66.66732040398628,101.106504622535
B17L3,3.03,3.4599999999999995,71.53341464630975,61.141317629472105
B17L4,3.1,2.5,70.752888773442,78.792057073657
B17L5,3.08,3.6000000000000005,70.92620638880226,60.43712854708486
B17L6,2.4000000000000004,2.4300000000000015,80.39860414416525,79.91564766114065
B17L7,3.3000000000097947,3.32,67.44303788811109,66.69622311711481
B17L8,3.25,3.3100000000000125,68.22162291037226,66.6210185838169
B17R1,1.68,2.450000000000002,99.6525631876629,79.59764615112702
B17R2,3.1599999999999997,3.1599999999999997,70.07018630242422,70.07018630242422
B17R3,2.4000000000000004,2.4300000000000015,80.39860414416525,79.91564766114065
B17R4,3.1799999999742785,3.1799999999742785,69.74655266092758,69.74655266092758
B17R5,3.289999999999999,2.9899999999999993,68.13512170581375,72.05491275077262
B17R6,1.7300000000000002,3.16,97.7700238334445,69.84073116587685
B17R7,3.390000000000002,3.209999999999757,67.570380167343,67.60486835724907
B17R8,2.400000000000003,3.16,80.40070272144557,69.84073116587685
B18L1,3.25,3.2600000000000016,68.09926754352253,67.7519122227926
B18L2,2.5,3.2400000000000007,78.792057073657,66.94333085452014
B18L3,3.400000000000001,3.3100000000000125,65.45791952580721,66.6210185838169
B18L4,1.67,3.27,100.31451566000446,66.66732040398628
B18L5,3.0200000000000027,1.8299999999999998,71.68679046426837,94.32351566615597
B18L6,3.2099999999999995,3.11,68.37476174248951,70.2908110941323
B18L7,1.83,1.8299999999999998,94.71351328593303,94.71508838982798
B18L8,3.32,3.21,66.69622311711481,68.07622572204467
B18R1,3.400000000000001,3.400000000000001,65.45791952580721,65.45791952580721
B18R2,3.0200000000000027,3.7,71.68679046426837,54.73594914052305
B18R3,3.310000141193014,3.32,67.19212096326802,67.66559710105976
B18R4,3.1400000000000006,3.15,70.26040277030548,69.97010621488656
B18R5,3.2400000000000007,3.1799999999742785,67.59410659048159,69.74655266092758
B18R6,1.68,3.1200000000000006,99.6525631876629,70.36876554941088
B18R7,3.1599999999999997,3.209999999999757,70.07018630242422,67.60486835724907
B18R8,2.4300000000000015,1.81,79.91564766114065,95.8748204483924
B19L1,1.75,1.9499999999999997,97.93687798968394,91.06495839468394
B19L2,3.2799999999999474,1.8499999999999999,68.32892020652831,94.10394295985523
B19L3,3.6000000000000005,2.9899999999999993,60.43712854708486,72.05491275077262
B19L4,3.03,2.4300000000000015,71.53341464630975,79.91564766114065
B19L5,2.01,3.2400000000000126,90.1826216302873,67.99534303947361
B19L6,3.2099999999999995,3.1200000000000006,68.37476174248951,70.36876554941088
B19L7,1.75,1.6999999999999997,97.93687798968394,101.106504622535
B19L8,3.32,3.03,67.66559710105976,71.53341464630975
B19R1,3.400000000000001,1.83,65.45791952580721,94.71351328593303
B19R2,3.1599999999999997,3.02,70.07018630242422,71.69505965461342
B19R3,3.08,3.1400000000000006,70.92620638880226,70.26040277030548
B19R4,1.7400000000000002,1.9499999999999997,97.96677628651337,91.06495839468394
B19R5,1.74,2.4799999999999818,97.96870463516547,79.08549669352671
B19R6,1.7899999999999998,1.8,96.14625244938793,95.65008800371686
B19R7,3.0100000000000118,3.209999999999757,71.77217049437834,67.60486835724907
B19R8,3.2799999999999474,2.9899999999999998,68.32892020652831,71.7970833568226
B20L1,3.3100000000000125,3.310000141193014,66.6210185838169,67.19212096326802
B20L2,1.75,3.2400000000000007,96.83501939690875,66.94333085452014
B20L3,3.2400000000000007,3.3100000000000125,66.94333085452014,66.6210185838169
B20L4,3.03,3.1400000000000006,71.53341464630975,70.26040277030548
B20L5,3.03,3.6000000000000005,71.53341464630975,60.43712854708486
B20L6,3.1400000000000006,3.2600000000000016,70.26040277030548,67.7519122227926
B20L7,1.8,3.1799999999742785,95.65008800371686,69.74655266092758
B20L8,3.32,3.0800000000000005,67.66559710105976,70.76365748864274
B20R1,2.4800000000000004,2.45000000000002,79.10202191429511,79.61488134911514
B20R2,1.7499999999999998,3.32,99.6289270513348,67.66559710105976
B20R3,3.08,2.4300000000000015,70.92620638880226,79.91564766114065
B20R4,2.45,2.9899999999999993,79.59538110746324,72.05491275077262
B20R5,3.11,1.8299999999999998,70.2908110941323,94.32351566615597
B20R6,1.7899999999999998,2.480000000000015,96.14625244938793,79.11108700795295
B20R7,3.32,3.3000000000097947,66.69622311711481,67.44303788811109
B20R8,1.75,2.4300000000000006,97.93687798968394,79.89986949478443
B21L1,3.3100000000000125,3.32,66.6210185838169,66.69622311711481
B21L2,2.5,3.2400000000000007,78.792057073657,66.94333085452014
B21L3,1.8100000000000003,3.1200000000000006,95.95614563437317,70.36876554941088
B21L4,3.4599999999999995,3.210000000000001,61.141317629472105,68.73171710454288
B21L5,3.0200000000000027,1.8299999999999998,71.68679046426837,94.32351566615597
B21L6,3.27,3.25,66.66732040398628,68.22162291037226
